Brand,Name,Price,Year,Car case,Volume,Transmission,Mileage,Gear,Color
Kia,Carens,7200000,2015,минивэн,2.0,механика,20000.0,передний привод,белый
Mitsubishi,Outlander,17200000,2023,кроссовер,2.5,вариатор,0.0,передний привод,белый металлик
Mercedes-Benz,C 320,3500000,2000,седан,3.2,автомат,405000.0,задний привод,синий
Mitsubishi,Outlander Sport,11800000,2022,внедорожник,2.0,автомат,9010.0,полный привод,серебристый металлик
Toyota,Corolla,800000,1994,лифтбек,1.3,механика,133558.6735723293,передний привод,зеленый металлик
Mercedes-Benz,S 420,1900000,1994,седан,4.2,автомат,235096.0,задний привод,синий
Toyota,Carina E,2250000,1995,лифтбек,1.6,механика,133558.6735723293,передний привод,вишня
Nissan,Qashqai,13350000,2021,кроссовер,2.0,вариатор,18000.0,полный привод,белый
Toyota,RAV 4,6850000,2007,кроссовер,2.0,автомат,249755.0,полный привод,серебристый
Toyota,RAV 4,12800000,2013,кроссовер,2.5,автомат,114000.0,полный привод,белый
Renault,9,1000000,1989,седан,1.4,механика,63000.0,передний привод,белый
Mazda,6,3500000,2003,седан,2.3,автомат,133558.6735723293,передний привод,серебристый
Mitsubishi,Pajero,2850000,1995,внедорожник,2.8,механика,133558.6735723293,полный привод,белый
Hyundai,Santa Fe,15800000,2021,кроссовер,2.5,автомат,55000.0,полный привод,черный металлик
Lexus,RX 300,6250000,2002,кроссовер,3.0,автомат,200000.0,полный привод,черный металлик
Toyota,4Runner,26500000,2020,внедорожник,4.0,автомат,30000.0,полный привод,серый металлик
Nissan,Patrol,8000000,1999,внедорожник,4.3,автомат,133558.6735723293,полный привод,белый
Toyota,Avensis Verso,4800000,2003,минивэн,2.0,механика,232000.0,передний привод,черный
ВАЗ (Lada),2121 Нива,4200000,2018,внедорожник,1.7,механика,100000.0,полный привод,белый
Mazda,MPV,3200000,2002,минивэн,2.5,автомат,133558.6735723293,передний привод,золотистый
Renault,Duster,6990000,2018,кроссовер,2.0,автомат,157537.0,полный привод,серый
Hyundai,Palisade,28422000,2022,кроссовер,3.8,автомат,7193.0,передний привод,белый
Changan,CS75,10800000,2020,кроссовер,1.8,автомат,48000.0,полный привод,черный металлик
Toyota,Camry,12100000,2016,седан,2.5,автомат,115000.0,передний привод,серебристый металлик
Mercedes-Benz,E 220,2350000,1993,седан,2.2,автомат,400000.0,задний привод,черный
Lexus,GS 300,4700000,2001,седан,3.0,автомат,445155.0,задний привод,черный
Chevrolet,Captiva,7999999,2013,кроссовер,3.0,автомат,111000.0,полный привод,белый
Hyundai,Solaris,4900000,2012,седан,1.6,автомат,185000.0,передний привод,синий
Audi,A7,9500000,2010,лифтбек,3.0,робот,156000.0,полный привод,серый
Hyundai,Tucson,5100000,2006,кроссовер,2.0,автомат,133558.6735723293,передний привод,белый
Volkswagen,Scirocco,6250000,2009,хэтчбек,1.4,автомат,132622.0,передний привод,серый
Toyota,Camry,5000000,2013,седан,2.0,автомат,133558.6735723293,передний привод,белый
Volkswagen,Passat,3600000,2011,седан,1.4,механика,310000.0,передний привод,белый металлик
ВАЗ (Lada),Priora 2172 (хэтчбек),1400000,2012,хэтчбек,1.6,механика,335000.0,передний привод,серебристый металлик
BMW,X3 M,43000000,2020,кроссовер,3.0,автомат,20000.0,полный привод,серый металлик
Volkswagen,Golf,500000,1990,хэтчбек,1.8,автомат,133558.6735723293,передний привод,черный металлик
Kia,K8,31000000,2021,седан,3.5,автомат,2900.0,полный привод,серый металлик
Lexus,GS 300,4600000,1998,седан,3.0,автомат,133558.6735723293,задний привод,синий металлик
Mercedes-Benz,Viano,14000000,2014,минивэн,2.2,автомат,163000.0,полный привод,черный металлик
Audi,A4,3000000,2003,седан,3.0,автомат,250000.0,полный привод,серебристый металлик
ВАЗ (Lada),Granta 2190 (седан),3889000,2019,седан,1.6,механика,131231.0,передний привод,белый
Toyota,RAV 4,6300000,2006,кроссовер,3.5,автомат,133558.6735723293,полный привод,белый металлик
Toyota,Land Cruiser Prado,11200000,2007,внедорожник,2.7,автомат,267000.0,полный привод,серый металлик
Toyota,Caldina,1500000,1995,универсал,2.0,автомат,364000.0,передний привод,белый
Volkswagen,Tiguan,14600000,2021,кроссовер,2.0,автомат,35000.0,передний привод,серый металлик
Toyota,4Runner,4000000,1993,внедорожник,3.0,автомат,290000.0,полный привод,белый металлик
Mitsubishi,Pajero,17000000,2019,внедорожник,3.8,автомат,25.0,полный привод,белый
Zeekr,X,18000000,2023,кроссовер,0.0,автомат,0.0,полный привод,бежевый металлик
Nissan,Bluebird,1900000,1995,седан,2.0,автомат,133558.6735723293,передний привод,белый металлик
Volkswagen,Polo,4200000,2015,седан,1.6,механика,200000.0,передний привод,белый
Hyundai,Elantra,10500000,2022,седан,1.6,автомат,20500.0,передний привод,серый металлик
Mercedes-Benz,C 180,2900000,2000,седан,2.0,автомат,133558.6735723293,задний привод,черный
Kia,Rio,8189000,2020,седан,1.6,автомат,95337.0,передний привод,серый
Lexus,RX 330,7800000,2004,кроссовер,3.3,автомат,133558.6735723293,полный привод,серебристый металлик
Toyota,Corolla,3500000,2003,седан,1.8,автомат,133558.6735723293,передний привод,бирюзовый
Toyota,Camry,16700000,2019,седан,2.5,автомат,44000.0,передний привод,белый
